service_id,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday
3880005452-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
18028072657-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14314060577-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3100034071-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14020064957-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2353067760-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
1087078703-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1094083277-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
14243081837-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
2325060871-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
4915071759-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4972068928-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14306080702-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2362074380-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
5552011848-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14625064071-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2372074860-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14274053030-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3887068505-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
23100071080-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
13221081323-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14625040153-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14243081671-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
5575052769-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
2326060901-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14797028752-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4953068644-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14020043027-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1060069777-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14267044465-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
5361074142-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14007063773-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14797028973-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
3945041979-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14625064015-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1083078471-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
3911041763-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3911041748-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
3804041177-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
3922069678-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
17000070660-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
4953068639-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
12813041187-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
5361074290-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
4957006827-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1028083032-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
13223081555-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1719058446-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
21286083224-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1098079096-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
14306067651-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
3945068627-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
40083167-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
5515058619-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14255066310-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
18033075151-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
12881064428-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1130082420-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
12843041274-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
1091077916-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14721047123-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
13221081373-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
5545003327-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14595039976-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14277052696-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
18028072700-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
7005018566-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2393072180-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14020043014-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
17000070528-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
7010066436-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4975023870-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
15324060726-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
13154082802-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
2352067700-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2325080711-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1036082338-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
13223081497-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3100034065-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
14625040127-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
5580063549-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3887068524-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14313073895-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1093082758-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
23100070949-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1982053786-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
7380072004-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14314073971-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2362074422-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
21279080557-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14797028901-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
50051071473-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1085078757-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
12843041249-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3911041715-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1063073454-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1065082668-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1084078519-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
50051079361-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,0
14625064082-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1094078060-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
5361074232-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14020042894-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
6009015092-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
7005018568-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
4976069251-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14797029085-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14797028797-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2365074597-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
5550011286-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14299069549-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14314060587-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
3813046591-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14223081634-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1035082252-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2371074809-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
5361074173-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
50051071279-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1098079155-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
14798066160-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
7007080323-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
13223081615-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
1062073205-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
3886005635-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1055016436-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3922053243-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1083078491-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
14306067589-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
4973069011-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
12881064391-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14274069488-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1064073756-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
4974069094-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14267044534-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1089077595-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
17000070480-20170602141618_v54.27,20170611,20170712,0,0,0,0,1,0,0
1080081191-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
14595039912-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
18032072839-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
2373062170-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
1982053788-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14312054735-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
1063059830-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14007063750-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1095078191-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,0
3886068475-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
7380072014-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1063059695-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14703064142-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14243081827-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1096078256-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
3803041050-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
1085078747-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14243081688-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1060069776-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14721047080-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14392072140-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
21308043156-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
7007080296-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
1984084038-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14020043012-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14277068346-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14267044444-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
1097077043-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
14314060634-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1981053462-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3100033795-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4975023859-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14249082091-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
14313073931-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14011042721-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3887005726-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14314073982-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1094078081-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
14277068318-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
6008081122-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
12875065586-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
21007083105-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14249082075-20170705140526_v55.10,20170713,20171001,0,0,0,0,1,1,0
2325074101-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4955068689-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
5361074223-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4973069033-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14721047200-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14277068303-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
2378075080-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
7005018575-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1090077720-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
12881052841-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1064060233-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
5500072925-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
18032072854-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
5361074291-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14243081746-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
1093082759-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
3100034287-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
1035082257-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
5550034611-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14721047107-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
17000070490-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14299069531-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
5515058633-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14030042333-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1982053759-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14267044522-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14721047194-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
12858065901-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
1062073268-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1080076101-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1065082683-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2366079495-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
7005018557-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14020064976-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14321062728-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1130082424-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
3887005823-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
12891064483-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1062073238-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14655064117-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2377062416-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14312054716-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
5575003768-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
4957006788-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
1092077979-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
14249081997-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
18292043256-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1028082966-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
1080081156-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,0
23100072514-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,0
23100070987-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2366079451-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2394072296-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
18025072802-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
2376074968-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1092077962-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
13223081499-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1098079031-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
12860046474-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2391072055-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1100077410-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14313060544-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
2374074949-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14255066339-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
23100071049-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
2366079604-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
2362074420-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14799064877-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14249081977-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14799064762-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1981053633-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1095078218-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
51100070908-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14302054475-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
23100071000-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1062073414-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
3813046716-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
3100034411-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
12528042055-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1080081186-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
5565034736-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
8300033528-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
7007080290-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,0
14798066113-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14274053022-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
23500071649-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
23100071083-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1083078467-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
14020042979-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1080081204-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14020042891-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14007063782-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
12881064394-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2391072058-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1055016431-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14030042307-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
1062073149-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14595039931-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3803041074-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14655040273-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
1063059689-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
13154082836-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1097077046-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
14267044441-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
2371074836-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
5545003350-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
50051071526-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
5552011815-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
2366079476-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
5552011851-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
6009015156-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
4915006272-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14606043833-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14721047201-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1036082340-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1062073155-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14635042796-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14798066130-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1986054087-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1080076118-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14769040878-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14020064996-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2363074529-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
1981053481-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
18157081626-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3887005770-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
12913041818-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14767040805-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
1097077039-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
18264083189-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
15324060725-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
5580063548-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
